response	cell_type	term	estimate	statistic	p.value
cg15553397	Nue	disease:Nue_proportion	-0.02285797722816938	-1.128658120918042	0.2594591128487115
cg15553397	Eos	(Intercept)	0.5673993921483472	98.04689793525047	0.0
cg15553397	Eos	disease	-0.001091989802637331	-0.4764102175726028	0.633942504433297
cg15553397	Eos	sexF	-0.0025380865096701175	-1.0640321328732756	0.28770986571578094
cg15553397	Eos	age	0.0002445250739625257	2.65387272761908	0.008152297807008841
cg15553397	Eos	smoking_current	0.009786759017728202	3.4913959386824085	0.0005130859322026852
cg15553397	Eos	smoking_ex	0.002425829829662919	0.8819748797732819	0.37811692481532033
cg15553397	Eos	smoking_occasional	8.841473348503197e-05	0.022364246436309167	0.9821642745009127
cg15553397	Eos	Eos_proportion	0.1600735960911501	2.297940866049475	0.0218823137589928
cg15553397	Eos	disease:Eos_proportion	-0.07068644970367594	-0.793904141911864	0.4275414147525327
